time,prevBugs,linesAdded,linesRemoved,totalChurn,loc,maxstatements,maxdepth,complexity,maxlen,maxparams,maxnestedcallbacks,complexswitchcase,thisassign,complexchaining,noreassign,noextrabind,condassign,event,smelly
3525,2,0,195,195,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3,10,5,15,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4,12,1,13,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,7,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,6,4,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,1,2,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,20,24,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,7,0,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4,48,48,96,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,3,1,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,4,6,5,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,4,1,1,2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,4,7,1,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,4,7,0,7,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,5,4,0,4,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,5,5,0,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,5,1,1,2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,5,16,3,19,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,5,8,1,9,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,4,4,8,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,2,0,2,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,6,36,38,74,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,8,8,16,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,6,0,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,6,1,0,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,15,1,16,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,6,0,111,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1
310,0,15,16,31,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1030,0,3,0,3,22,0,0,0,0,0,0,0,0,1,1,0,0,0,1
21,0,18,7,25,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1
449,0,2,2,4,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1
296,1,2,2,4,33,0,0,0,0,0,0,0,0,0,1,0,0,1,1
113,1,7,2,9,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1
78,1,1,1,2,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1
162,1,1,1,2,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1
67,1,23,31,54,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,1,18,23,41,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,1,21,34,55,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,1,2,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
528,1,2,2,4,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,4,3,7,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,2,2,2,4,26,0,0,0,0,0,0,0,0,0,1,0,0,1,1
7,2,2,2,4,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14,2,5,5,10,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1
527,2,2,2,4,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,3,1,3,4,24,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1001,3,1,2,3,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,3,2,4,6,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25,3,0,1,1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1
22,3,2,2,4,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5187,3,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,42,0,42,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1
310,0,36,42,78,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,0,3,2,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,0,5,1,6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,2,2,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
